#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100001510000000,0.000680744,-0.032410291,-0.045932332,-0.001115465,0.006768950,-9.741805396
100001520000000,-0.004300864,-0.033897351,-0.042991468,-0.007524796,0.010652550,-9.744324442
100001530000000,0.002585613,-0.034323257,-0.039058317,0.001563239,0.005823788,-9.736425374
100001540000000,0.005105102,-0.028319719,-0.037872231,-0.007630986,-0.010024956,-9.730358891
100001550000000,-0.004088046,-0.028424347,-0.031921977,-0.007993684,0.003012166,-9.740052371
100001560000000,-0.003826479,-0.029143632,-0.039656538,-0.004022552,0.001790118,-9.724027873
100001570000000,0.002249598,-0.028170768,-0.036856750,0.000078405,-0.016102091,-9.728679326
100001580000000,0.003557919,-0.029403558,-0.034915643,-0.005118905,-0.000829562,-9.723465897
100001590000000,-0.002900320,-0.029067634,-0.034353617,-0.007190111,0.006580215,-9.721417308
100001600000000,0.001145295,-0.026208827,-0.037964839,-0.006568977,-0.003563547,-9.735244433
100001610000000,-0.000417710,-0.025751016,-0.029843941,-0.001647825,0.000074909,-9.730138432
100001620000000,-0.000581519,-0.027822779,-0.029980418,-0.005127893,-0.002984085,-9.730763420
100001630000000,0.002259926,-0.025268928,-0.031815543,0.002030384,-0.004082883,-9.742572866
100001640000000,0.005979481,-0.020181084,-0.036906686,-0.000665543,0.002206416,-9.735441989
100001650000000,0.000817702,-0.026047019,-0.035184934,0.008889370,-0.007616965,-9.728739938
100001660000000,0.001048889,-0.022473522,-0.036815034,0.008497285,0.006300921,-9.735140157
100001670000000,0.005833635,-0.021718268,-0.027565767,-0.000444195,0.000340697,-9.753673215
100001680000000,-0.000158172,-0.024465177,-0.030978290,0.002847309,0.002983728,-9.729801152
100001690000000,-0.000197805,-0.026316832,-0.032497655,0.007968324,0.002945429,-9.739793336
100001700000000,0.004409069,-0.016572022,-0.028487459,0.003434548,-0.004018345,-9.729351816
100001710000000,-0.000111968,-0.020424895,-0.030599523,-0.003938157,0.006685033,-9.736149330
100001720000000,0.004510373,-0.024256882,-0.032874232,-0.000962035,-0.001019557,-9.735806940
100001730000000,0.004760714,-0.021107729,-0.029614102,-0.008651604,-0.000474345,-9.722114275
100001740000000,-0.001885567,-0.023087591,-0.026093835,-0.001251165,-0.004019867,-9.731845377
100001750000000,0.001066733,-0.015018731,-0.028409037,0.002813960,0.009291076,-9.729288482
100001760000000,0.000770902,-0.015957286,-0.026558102,0.002007257,-0.006489596,-9.725455423
100001770000000,0.002238348,-0.014370143,-0.030724538,0.004100130,-0.007155821,-9.727464784
100001780000000,-0.001556673,-0.010854612,-0.028417254,-0.003574549,-0.000003579,-9.730387353
100001790000000,0.001752511,-0.016147852,-0.030234767,0.004266543,0.014156758,-9.729909384
100001800000000,0.002507861,-0.014923900,-0.027784704,-0.000744948,-0.002811835,-9.731814374
100001810000000,0.001362924,-0.013978190,-0.028468221,-0.000410840,0.007373798,-9.735551328
100001820000000,0.001955747,-0.015901688,-0.030241640,0.000710560,0.006320799,-9.738128151
100001830000000,0.004131892,-0.015058913,-0.023917900,-0.007096523,-0.010337971,-9.735643926
100001840000000,0.000931815,-0.004678445,-0.025481725,0.009419064,0.001894797,-9.740261623
100001850000000,0.005347624,-0.013936875,-0.026562077,-0.000474819,0.014317707,-9.738370921
100001860000000,0.002578955,-0.007872403,-0.030005180,0.006768807,-0.006522330,-9.740611052
100001870000000,0.002647748,-0.010814684,-0.021391618,0.002957564,-0.013545132,-9.728009768
100001880000000,0.001990128,-0.010489762,-0.025688130,-0.005652009,-0.004744437,-9.736699444
100001890000000,0.003236483,-0.011012035,-0.029185858,0.001527477,0.011112982,-9.728519294
100001900000000,0.005980521,-0.012458119,-0.022435117,0.002195129,-0.000548330,-9.730509539
100001910000000,0.000744090,-0.003804587,-0.022618651,0.002181663,-0.006298208,-9.726041700
100001920000000,0.002269621,-0.007368362,-0.025897486,-0.001811978,0.003267280,-9.733863990
100001930000000,-0.001781876,-0.011020459,-0.023649783,0.011105211,-0.011989374,-9.733196815
100001940000000,-0.001409322,-0.004807324,-0.023488632,0.000658980,-0.001177108,-9.729423058
100001950000000,-0.000033610,-0.002631724,-0.023903697,0.003405519,0.004544973,-9.735067444
100001960000000,0.005467034,-0.005151750,-0.022437362,-0.005635539,-0.000217497,-9.731321231
100001970000000,0.003979180,-0.007463606,-0.023922111,-0.003621944,0.004009889,-9.720451612
100001980000000,0.007249199,-0.007122339,-0.025272003,-0.000011142,-0.001593352,-9.732321565
100001990000000,-0.000980731,-0.001950170,-0.014759206,0.003153746,0.009619863,-9.723930561
100002000000000,0.002409034,-0.000774761,-0.018572542,-0.000036366,-0.004645835,-9.736726062
100002010000000,0.007182231,0.001316986,-0.021422516,0.006770921,-0.015057707,-9.737340488
100002020000000,0.004168770,-0.003740912,-0.020048088,0.002561973,-0.006989245,-9.724469163
100002030000000,0.006326430,-0.000006377,-0.017141619,0.007019787,0.002577316,-9.729831939
100002040000000,0.004237537,0.002604919,-0.018387544,0.000361466,-0.006787519,-9.732749560
100002050000000,0.002306272,-0.000876995,-0.020575604,0.005250343,0.002089602,-9.728245618
100002060000000,0.001380184,-0.002759898,-0.020523706,0.003933788,0.007315801,-9.738127764
100002070000000,0.002327951,0.000078970,-0.020788877,0.008535708,-0.001217488,-9.736009143
100002080000000,0.004723382,-0.000299775,-0.022040542,-0.001394740,-0.012245519,-9.733876661
100002090000000,0.002796541,0.000678970,-0.020176301,0.006135483,-0.007889654,-9.728941084
100002100000000,0.006185655,0.001314331,-0.018440901,0.003849682,0.006547117,-9.735224501
100002110000000,0.004985723,0.005740187,-0.021370122,0.004100575,0.001805191,-9.729725141
100002120000000,0.004290273,-0.000164242,-0.015578000,0.005401382,-0.000836781,-9.733179297
100002130000000,0.007263927,0.001370015,-0.021901416,-0.003005634,-0.006166823,-9.724497300
100002140000000,-0.002828148,0.006840820,-0.015680909,0.003849505,0.004040535,-9.738756420
100002150000000,0.004314563,0.002785564,-0.021755817,-0.005598187,0.003055383,-9.735211843
