#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100010550000000,-1.563216,-5.855752,0.523527,0.793612,0.000019,0.000025,-0.608424,0.340836,-1.267673,-0.001480
100010560000000,-1.559805,-5.868441,0.523517,0.793612,-0.000178,-0.000231,-0.608424,0.340837,-1.267679,-0.001479
100010570000000,-1.556393,-5.881131,0.523508,0.793612,-0.000374,-0.000487,-0.608423,0.340822,-1.267624,-0.001478
100010580000000,-1.552982,-5.893819,0.523498,0.793612,-0.000570,-0.000744,-0.608423,0.340791,-1.267507,-0.001478
100010590000000,-1.549571,-5.906504,0.523489,0.793612,-0.000767,-0.001000,-0.608423,0.340743,-1.267330,-0.001477
100010600000000,-1.546161,-5.919187,0.523479,0.793612,-0.000963,-0.001256,-0.608423,0.340679,-1.267091,-0.001476
100010610000000,-1.542751,-5.931867,0.523470,0.793611,-0.001159,-0.001512,-0.608422,0.340599,-1.266791,-0.001475
100010620000000,-1.539343,-5.944545,0.523460,0.793611,-0.001356,-0.001769,-0.608422,0.340501,-1.266430,-0.001475
100010630000000,-1.535936,-5.957217,0.523450,0.793610,-0.001552,-0.002025,-0.608422,0.340388,-1.266007,-0.001474
100010640000000,-1.532530,-5.969885,0.523441,0.793609,-0.001748,-0.002281,-0.608421,0.340258,-1.265524,-0.001474
100010650000000,-1.529125,-5.982548,0.523431,0.793608,-0.001945,-0.002537,-0.608421,0.340111,-1.264979,-0.001473
100010660000000,-1.525723,-5.995205,0.523422,0.793607,-0.002141,-0.002794,-0.608420,0.339948,-1.264374,-0.001473
100010670000000,-1.522322,-6.007854,0.523413,0.793606,-0.002337,-0.003049,-0.608419,0.339769,-1.263707,-0.001472
100010680000000,-1.518922,-6.020496,0.523403,0.793605,-0.002533,-0.003305,-0.608418,0.339573,-1.262979,-0.001472
100010690000000,-1.515526,-6.033131,0.523394,0.793604,-0.002729,-0.003561,-0.608418,0.339361,-1.262190,-0.001471
100010700000000,-1.512131,-6.045757,0.523384,0.793603,-0.002924,-0.003816,-0.608416,0.339132,-1.261340,-0.001471
100010710000000,-1.508739,-6.058373,0.523375,0.793602,-0.003120,-0.004071,-0.608415,0.338887,-1.260429,-0.001471
100010720000000,-1.505349,-6.070980,0.523365,0.793601,-0.003315,-0.004325,-0.608414,0.338626,-1.259457,-0.001470
100010730000000,-1.501962,-6.083575,0.523356,0.793599,-0.003510,-0.004579,-0.608413,0.338348,-1.258425,-0.001470
100010740000000,-1.498578,-6.096161,0.523346,0.793598,-0.003705,-0.004833,-0.608412,0.338054,-1.257331,-0.001470
100010750000000,-1.495198,-6.108737,0.523337,0.793596,-0.003899,-0.005087,-0.608411,0.337744,-1.256178,-0.001470
100010760000000,-1.491820,-6.121299,0.523327,0.793595,-0.004093,-0.005340,-0.608410,0.337417,-1.254963,-0.001469
100010770000000,-1.488446,-6.133848,0.523318,0.793593,-0.004287,-0.005594,-0.608408,0.337074,-1.253688,-0.001469
100010780000000,-1.485076,-6.146385,0.523309,0.793591,-0.004481,-0.005846,-0.608407,0.336715,-1.252353,-0.001469
100010790000000,-1.481709,-6.158906,0.523299,0.793589,-0.004674,-0.006098,-0.608406,0.336340,-1.250957,-0.001469
100010800000000,-1.478346,-6.171414,0.523290,0.793587,-0.004868,-0.006350,-0.608404,0.335948,-1.249502,-0.001468
100010810000000,-1.474988,-6.183908,0.523281,0.793585,-0.005060,-0.006602,-0.608403,0.335540,-1.247985,-0.001468
100010820000000,-1.471633,-6.196382,0.523271,0.793583,-0.005253,-0.006853,-0.608401,0.335116,-1.246409,-0.001468
100010830000000,-1.468283,-6.208843,0.523262,0.793581,-0.005445,-0.007103,-0.608399,0.334676,-1.244774,-0.001468
100010840000000,-1.464938,-6.221286,0.523252,0.793578,-0.005636,-0.007353,-0.608397,0.334220,-1.243078,-0.001467
100010850000000,-1.461597,-6.233711,0.523243,0.793576,-0.005827,-0.007602,-0.608396,0.333748,-1.241322,-0.001467
100010860000000,-1.458261,-6.246118,0.523234,0.793574,-0.006018,-0.007851,-0.608394,0.333260,-1.239507,-0.001467
100010870000000,-1.454930,-6.258506,0.523224,0.793571,-0.006209,-0.008100,-0.608392,0.332756,-1.237633,-0.001467
100010880000000,-1.451605,-6.270875,0.523215,0.793569,-0.006399,-0.008348,-0.608390,0.332236,-1.235699,-0.001467
100010890000000,-1.448285,-6.283223,0.523205,0.793566,-0.006588,-0.008595,-0.608388,0.331700,-1.233706,-0.001466
100010900000000,-1.444970,-6.295552,0.523196,0.793563,-0.006777,-0.008841,-0.608386,0.331148,-1.231654,-0.001466
100010910000000,-1.441661,-6.307859,0.523187,0.793561,-0.006965,-0.009086,-0.608383,0.330580,-1.229543,-0.001466
100010920000000,-1.438357,-6.320144,0.523177,0.793558,-0.007153,-0.009331,-0.608381,0.329997,-1.227373,-0.001465
100010930000000,-1.435061,-6.332407,0.523168,0.793555,-0.007340,-0.009576,-0.608379,0.329398,-1.225145,-0.001465
100010940000000,-1.431770,-6.344648,0.523158,0.793552,-0.007527,-0.009819,-0.608377,0.328783,-1.222859,-0.001465
100010950000000,-1.428485,-6.356865,0.523149,0.793549,-0.007714,-0.010062,-0.608375,0.328152,-1.220514,-0.001464
100010960000000,-1.425207,-6.369058,0.523139,0.793546,-0.007899,-0.010304,-0.608372,0.327506,-1.218111,-0.001464
100010970000000,-1.421935,-6.381226,0.523130,0.793542,-0.008084,-0.010546,-0.608370,0.326844,-1.215651,-0.001463
100010980000000,-1.418671,-6.393369,0.523120,0.793539,-0.008269,-0.010786,-0.608367,0.326167,-1.213132,-0.001463
100010990000000,-1.415413,-6.405486,0.523111,0.793536,-0.008452,-0.011026,-0.608365,0.325475,-1.210557,-0.001463
100011000000000,-1.412162,-6.417578,0.523101,0.793533,-0.008636,-0.011265,-0.608362,0.324766,-1.207923,-0.001462
100011010000000,-1.408918,-6.429641,0.523092,0.793529,-0.008818,-0.011503,-0.608359,0.324043,-1.205233,-0.001462
100011020000000,-1.405682,-6.441678,0.523082,0.793526,-0.009000,-0.011740,-0.608357,0.323304,-1.202486,-0.001461
100011030000000,-1.402454,-6.453686,0.523073,0.793522,-0.009181,-0.011977,-0.608354,0.322550,-1.199682,-0.001460
100011040000000,-1.399233,-6.465665,0.523063,0.793519,-0.009362,-0.012212,-0.608351,0.321781,-1.196822,-0.001460
100011050000000,-1.396020,-6.477614,0.523054,0.793515,-0.009542,-0.012447,-0.608348,0.320997,-1.193906,-0.001459
100011060000000,-1.392815,-6.489536,0.523044,0.793512,-0.009721,-0.012681,-0.608345,0.320198,-1.190933,-0.001458
100011070000000,-1.389618,-6.501427,0.523035,0.793508,-0.009899,-0.012913,-0.608342,0.319383,-1.187904,-0.001458
100011080000000,-1.386429,-6.513286,0.523025,0.793504,-0.010077,-0.013145,-0.608340,0.318554,-1.184820,-0.001457
100011090000000,-1.383249,-6.525115,0.523016,0.793500,-0.010254,-0.013375,-0.608337,0.317710,-1.181681,-0.001456
100011100000000,-1.380078,-6.536911,0.523006,0.793496,-0.010430,-0.013605,-0.608334,0.316851,-1.178486,-0.001456
100011110000000,-1.376915,-6.548675,0.522997,0.793492,-0.010605,-0.013834,-0.608331,0.315977,-1.175237,-0.001455
100011120000000,-1.373761,-6.560405,0.522987,0.793488,-0.010780,-0.014061,-0.608328,0.315089,-1.171933,-0.001454
100011130000000,-1.370616,-6.572102,0.522978,0.793484,-0.010953,-0.014288,-0.608324,0.314186,-1.168574,-0.001453
100011140000000,-1.367481,-6.583764,0.522968,0.793480,-0.011126,-0.014514,-0.608321,0.313268,-1.165161,-0.001452
100011150000000,-1.364354,-6.595391,0.522959,0.793476,-0.011299,-0.014738,-0.608318,0.312336,-1.161695,-0.001451
100011160000000,-1.361238,-6.606985,0.522949,0.793472,-0.011470,-0.014962,-0.608315,0.311389,-1.158174,-0.001450
100011170000000,-1.358131,-6.618541,0.522939,0.793467,-0.011640,-0.015184,-0.608312,0.310428,-1.154600,-0.001449
100011180000000,-1.355033,-6.630062,0.522930,0.793463,-0.011810,-0.015405,-0.608309,0.309453,-1.150973,-0.001448
100011190000000,-1.351946,-6.641545,0.522920,0.793459,-0.011978,-0.015625,-0.608306,0.308463,-1.147293,-0.001447
100011200000000,-1.348868,-6.652990,0.522911,0.793454,-0.012146,-0.015844,-0.608302,0.307460,-1.143561,-0.001446
100011210000000,-1.345801,-6.664399,0.522901,0.793450,-0.012313,-0.016061,-0.608299,0.306442,-1.139776,-0.001445
100011220000000,-1.342744,-6.675769,0.522891,0.793446,-0.012479,-0.016278,-0.608295,0.305410,-1.135939,-0.001444
100011230000000,-1.339698,-6.687099,0.522882,0.793441,-0.012644,-0.016493,-0.608292,0.304365,-1.132050,-0.001442
100011240000000,-1.336662,-6.698390,0.522872,0.793437,-0.012808,-0.016707,-0.608289,0.303305,-1.128110,-0.001441
100011250000000,-1.333637,-6.709642,0.522862,0.793432,-0.012971,-0.016919,-0.608285,0.302232,-1.124119,-0.001440
100011260000000,-1.330623,-6.720852,0.522853,0.793428,-0.013133,-0.017130,-0.608282,0.301145,-1.120077,-0.001439
100011270000000,-1.327619,-6.732022,0.522843,0.793423,-0.013293,-0.017340,-0.608278,0.300045,-1.115984,-0.001437
100011280000000,-1.324627,-6.743151,0.522833,0.793419,-0.013453,-0.017549,-0.608275,0.298931,-1.111841,-0.001436
100011290000000,-1.321647,-6.754237,0.522824,0.793414,-0.013612,-0.017756,-0.608271,0.297804,-1.107649,-0.001434
100011300000000,-1.318677,-6.765280,0.522814,0.793410,-0.013770,-0.017962,-0.608267,0.296663,-1.103406,-0.001433
100011310000000,-1.315720,-6.776281,0.522804,0.793405,-0.013927,-0.018166,-0.608263,0.295509,-1.099115,-0.001431
100011320000000,-1.312774,-6.787238,0.522794,0.793401,-0.014083,-0.018369,-0.608260,0.294342,-1.094774,-0.001430
100011330000000,-1.309839,-6.798152,0.522785,0.793396,-0.014237,-0.018571,-0.608256,0.293162,-1.090385,-0.001428
100011340000000,-1.306917,-6.809021,0.522775,0.793391,-0.014391,-0.018771,-0.608253,0.291969,-1.085948,-0.001427
100011350000000,-1.304007,-6.819847,0.522765,0.793386,-0.014543,-0.018970,-0.608249,0.290763,-1.081462,-0.001425
100011360000000,-1.301109,-6.830624,0.522755,0.793381,-0.014694,-0.019167,-0.608245,0.289544,-1.076930,-0.001423
100011370000000,-1.298223,-6.841356,0.522745,0.793377,-0.014844,-0.019363,-0.608242,0.288312,-1.072350,-0.001421
100011380000000,-1.295350,-6.852045,0.522736,0.793372,-0.014993,-0.019557,-0.608238,0.287068,-1.067723,-0.001420
100011390000000,-1.292490,-6.862683,0.522726,0.793367,-0.015141,-0.019749,-0.608235,0.285812,-1.063049,-0.001418
100011400000000,-1.289642,-6.873276,0.522716,0.793362,-0.015287,-0.019940,-0.608231,0.284543,-1.058330,-0.001416
100011410000000,-1.286807,-6.883820,0.522706,0.793357,-0.015432,-0.020130,-0.608228,0.283262,-1.053565,-0.001414
100011420000000,-1.283985,-6.894317,0.522696,0.793353,-0.015576,-0.020318,-0.608224,0.281968,-1.048754,-0.001412
100011430000000,-1.281176,-6.904764,0.522686,0.793348,-0.015719,-0.020504,-0.608220,0.280663,-1.043898,-0.001410
100011440000000,-1.278380,-6.915163,0.522677,0.793343,-0.015860,-0.020688,-0.608216,0.279345,-1.038998,-0.001408
100011450000000,-1.275597,-6.925512,0.522667,0.793338,-0.016001,-0.020871,-0.608213,0.278016,-1.034054,-0.001406
100011460000000,-1.272828,-6.935810,0.522657,0.793334,-0.016140,-0.021053,-0.608209,0.276675,-1.029066,-0.001404
100011470000000,-1.270073,-6.946059,0.522647,0.793329,-0.016277,-0.021232,-0.608205,0.275322,-1.024034,-0.001402
100011480000000,-1.267331,-6.956258,0.522637,0.793324,-0.016413,-0.021410,-0.608202,0.273957,-1.018960,-0.001399
100011490000000,-1.264603,-6.966403,0.522627,0.793319,-0.016548,-0.021586,-0.608198,0.272581,-1.013843,-0.001397
100011500000000,-1.261889,-6.976500,0.522617,0.793314,-0.016682,-0.021760,-0.608194,0.271194,-1.008684,-0.001395
100011510000000,-1.259188,-6.986543,0.522607,0.793310,-0.016815,-0.021933,-0.608191,0.269796,-1.003483,-0.001393
100011520000000,-1.256503,-6.996533,0.522597,0.793305,-0.016946,-0.022104,-0.608187,0.268386,-0.998240,-0.001390
100011530000000,-1.253830,-7.006470,0.522587,0.793300,-0.017076,-0.022274,-0.608183,0.266966,-0.992956,-0.001388
100011540000000,-1.251173,-7.016356,0.522577,0.793296,-0.017204,-0.022441,-0.608180,0.265534,-0.987632,-0.001385
100011550000000,-1.248530,-7.026186,0.522567,0.793291,-0.017330,-0.022606,-0.608176,0.264092,-0.982268,-0.001383
100011560000000,-1.245901,-7.035962,0.522557,0.793286,-0.017456,-0.022769,-0.608172,0.262639,-0.976865,-0.001380
100011570000000,-1.243288,-7.045684,0.522547,0.793282,-0.017580,-0.022931,-0.608169,0.261175,-0.971422,-0.001378
100011580000000,-1.240689,-7.055350,0.522537,0.793277,-0.017702,-0.023091,-0.608165,0.259702,-0.965940,-0.001375
100011590000000,-1.238104,-7.064962,0.522527,0.793272,-0.017823,-0.023249,-0.608162,0.258217,-0.960420,-0.001372
100011600000000,-1.235535,-7.074519,0.522517,0.793268,-0.017943,-0.023405,-0.608158,0.256723,-0.954862,-0.001370
100011610000000,-1.232981,-7.084018,0.522507,0.793263,-0.018061,-0.023559,-0.608155,0.255219,-0.949267,-0.001367
100011620000000,-1.230442,-7.093462,0.522497,0.793258,-0.018178,-0.023711,-0.608152,0.253704,-0.943635,-0.001364
100011630000000,-1.227919,-7.102849,0.522487,0.793254,-0.018293,-0.023861,-0.608148,0.252180,-0.937967,-0.001361
100011640000000,-1.225410,-7.112179,0.522476,0.793249,-0.018406,-0.024009,-0.608145,0.250646,-0.932262,-0.001358
100011650000000,-1.222917,-7.121451,0.522466,0.793245,-0.018518,-0.024156,-0.608141,0.249103,-0.926522,-0.001355
100011660000000,-1.220440,-7.130664,0.522456,0.793241,-0.018629,-0.024299,-0.608138,0.247550,-0.920747,-0.001352
100011670000000,-1.217978,-7.139821,0.522446,0.793236,-0.018737,-0.024441,-0.608134,0.245988,-0.914937,-0.001349
100011680000000,-1.215532,-7.148919,0.522436,0.793232,-0.018845,-0.024582,-0.608131,0.244417,-0.909093,-0.001346
100011690000000,-1.213102,-7.157956,0.522425,0.793228,-0.018951,-0.024719,-0.608128,0.242837,-0.903216,-0.001343
100011700000000,-1.210688,-7.166935,0.522415,0.793224,-0.019055,-0.024855,-0.608125,0.241247,-0.897306,-0.001339
100011710000000,-1.208290,-7.175856,0.522405,0.793219,-0.019157,-0.024988,-0.608121,0.239650,-0.891363,-0.001336
100011720000000,-1.205908,-7.184717,0.522395,0.793215,-0.019258,-0.025120,-0.608118,0.238043,-0.885388,-0.001333
100011730000000,-1.203542,-7.193517,0.522384,0.793211,-0.019357,-0.025249,-0.608115,0.236428,-0.879382,-0.001329
100011740000000,-1.201192,-7.202255,0.522374,0.793207,-0.019455,-0.025376,-0.608111,0.234805,-0.873344,-0.001326
100011750000000,-1.198859,-7.210935,0.522364,0.793204,-0.019550,-0.025501,-0.608108,0.233173,-0.867276,-0.001322
100011760000000,-1.196542,-7.219553,0.522353,0.793199,-0.019645,-0.025624,-0.608105,0.231534,-0.861178,-0.001318
100011770000000,-1.194242,-7.228109,0.522343,0.793196,-0.019737,-0.025745,-0.608102,0.229886,-0.855051,-0.001315
100011780000000,-1.191958,-7.236603,0.522333,0.793192,-0.019828,-0.025863,-0.608099,0.228231,-0.848894,-0.001311
100011790000000,-1.189691,-7.245036,0.522322,0.793188,-0.019917,-0.025979,-0.608096,0.226568,-0.842710,-0.001307
100011800000000,-1.187440,-7.253407,0.522312,0.793184,-0.020004,-0.026092,-0.608094,0.224898,-0.836497,-0.001303
100011810000000,-1.185207,-7.261714,0.522302,0.793181,-0.020089,-0.026203,-0.608091,0.223220,-0.830257,-0.001299
100011820000000,-1.182990,-7.269959,0.522291,0.793177,-0.020172,-0.026312,-0.608088,0.221535,-0.823991,-0.001295
100011830000000,-1.180790,-7.278141,0.522281,0.793173,-0.020254,-0.026419,-0.608086,0.219843,-0.817699,-0.001291
100011840000000,-1.178607,-7.286260,0.522270,0.793170,-0.020334,-0.026524,-0.608083,0.218145,-0.811380,-0.001287
100011850000000,-1.176442,-7.294315,0.522260,0.793166,-0.020412,-0.026625,-0.608080,0.216439,-0.805037,-0.001283
100011860000000,-1.174293,-7.302305,0.522249,0.793163,-0.020488,-0.026724,-0.608078,0.214727,-0.798669,-0.001279
100011870000000,-1.172162,-7.310233,0.522239,0.793159,-0.020563,-0.026821,-0.608076,0.213009,-0.792278,-0.001274
100011880000000,-1.170048,-7.318096,0.522228,0.793156,-0.020635,-0.026916,-0.608073,0.211284,-0.785863,-0.001270
100011890000000,-1.167951,-7.325896,0.522218,0.793153,-0.020706,-0.027008,-0.608071,0.209553,-0.779426,-0.001266
100011900000000,-1.165872,-7.333629,0.522208,0.793150,-0.020774,-0.027097,-0.608068,0.207817,-0.772966,-0.001261
100011910000000,-1.163810,-7.341298,0.522197,0.793147,-0.020841,-0.027185,-0.608066,0.206074,-0.766485,-0.001256
100011920000000,-1.161766,-7.348903,0.522187,0.793144,-0.020907,-0.027270,-0.608063,0.204326,-0.759983,-0.001252
100011930000000,-1.159739,-7.356441,0.522176,0.793142,-0.020969,-0.027352,-0.608061,0.202573,-0.753461,-0.001247
100011940000000,-1.157730,-7.363914,0.522165,0.793139,-0.021030,-0.027431,-0.608059,0.200814,-0.746919,-0.001242
100011950000000,-1.155738,-7.371321,0.522155,0.793136,-0.021090,-0.027508,-0.608057,0.199050,-0.740358,-0.001237
100011960000000,-1.153765,-7.378662,0.522144,0.793134,-0.021147,-0.027583,-0.608055,0.197281,-0.733778,-0.001233
100011970000000,-1.151809,-7.385938,0.522134,0.793131,-0.021202,-0.027655,-0.608053,0.195507,-0.727180,-0.001228
100011980000000,-1.149871,-7.393146,0.522123,0.793129,-0.021255,-0.027723,-0.608051,0.193729,-0.720565,-0.001222
100011990000000,-1.147950,-7.400289,0.522112,0.793126,-0.021306,-0.027790,-0.608050,0.191946,-0.713934,-0.001217
100012000000000,-1.146048,-7.407363,0.522102,0.793124,-0.021355,-0.027854,-0.608048,0.190159,-0.707287,-0.001212
100012010000000,-1.144163,-7.414373,0.522091,0.793122,-0.021402,-0.027915,-0.608046,0.188367,-0.700624,-0.001207
100012020000000,-1.142297,-7.421316,0.522081,0.793120,-0.021446,-0.027973,-0.608045,0.186572,-0.693946,-0.001201
100012030000000,-1.140448,-7.428191,0.522070,0.793118,-0.021489,-0.028029,-0.608043,0.184773,-0.687255,-0.001196
100012040000000,-1.138618,-7.434999,0.522059,0.793116,-0.021530,-0.028082,-0.608042,0.182970,-0.680550,-0.001190
100012050000000,-1.136806,-7.441740,0.522049,0.793114,-0.021568,-0.028133,-0.608040,0.181164,-0.673833,-0.001185
100012060000000,-1.135011,-7.448412,0.522038,0.793113,-0.021605,-0.028180,-0.608039,0.179355,-0.667103,-0.001179
100012070000000,-1.133235,-7.455018,0.522027,0.793111,-0.021639,-0.028225,-0.608038,0.177543,-0.660362,-0.001173
100012080000000,-1.131477,-7.461557,0.522017,0.793109,-0.021671,-0.028266,-0.608037,0.175728,-0.653610,-0.001167
100012090000000,-1.129738,-7.468027,0.522006,0.793108,-0.021701,-0.028306,-0.608036,0.173910,-0.646848,-0.001161
100012100000000,-1.128016,-7.474430,0.521995,0.793107,-0.021729,-0.028342,-0.608035,0.172089,-0.640077,-0.001155
100012110000000,-1.126313,-7.480764,0.521984,0.793106,-0.021754,-0.028375,-0.608034,0.170266,-0.633297,-0.001149
100012120000000,-1.124629,-7.487030,0.521974,0.793105,-0.021778,-0.028405,-0.608033,0.168441,-0.626509,-0.001143
100012130000000,-1.122962,-7.493229,0.521963,0.793103,-0.021798,-0.028433,-0.608032,0.166615,-0.619714,-0.001137
100012140000000,-1.121314,-7.499359,0.521952,0.793103,-0.021817,-0.028457,-0.608031,0.164786,-0.612912,-0.001130
100012150000000,-1.119684,-7.505422,0.521941,0.793102,-0.021834,-0.028479,-0.608031,0.162956,-0.606104,-0.001124
100012160000000,-1.118073,-7.511415,0.521931,0.793101,-0.021848,-0.028498,-0.608031,0.161124,-0.599292,-0.001117
100012170000000,-1.116479,-7.517342,0.521920,0.793100,-0.021860,-0.028514,-0.608030,0.159291,-0.592474,-0.001110
100012180000000,-1.114905,-7.523199,0.521909,0.793100,-0.021870,-0.028526,-0.608029,0.157457,-0.585653,-0.001104
100012190000000,-1.113348,-7.528986,0.521899,0.793100,-0.021877,-0.028536,-0.608029,0.155622,-0.578829,-0.001097
100012200000000,-1.111810,-7.534707,0.521888,0.793100,-0.021882,-0.028542,-0.608029,0.153787,-0.572002,-0.001090
100012210000000,-1.110291,-7.540359,0.521877,0.793100,-0.021885,-0.028546,-0.608029,0.151951,-0.565174,-0.001083
100012220000000,-1.108789,-7.545942,0.521866,0.793100,-0.021885,-0.028546,-0.608029,0.150115,-0.558345,-0.001075
100012230000000,-1.107307,-7.551457,0.521856,0.793100,-0.021884,-0.028545,-0.608029,0.148279,-0.551516,-0.001068
100012240000000,-1.105842,-7.556904,0.521845,0.793100,-0.021880,-0.028540,-0.608029,0.146443,-0.544687,-0.001061
100012250000000,-1.104396,-7.562282,0.521834,0.793100,-0.021874,-0.028531,-0.608029,0.144608,-0.537860,-0.001053
100012260000000,-1.102969,-7.567591,0.521823,0.793100,-0.021865,-0.028520,-0.608030,0.142773,-0.531034,-0.001046
100012270000000,-1.101559,-7.572833,0.521812,0.793101,-0.021854,-0.028506,-0.608030,0.140938,-0.524212,-0.001038
100012280000000,-1.100169,-7.578007,0.521802,0.793101,-0.021841,-0.028488,-0.608031,0.139105,-0.517392,-0.001030
100012290000000,-1.098796,-7.583112,0.521791,0.793102,-0.021825,-0.028467,-0.608031,0.137272,-0.510577,-0.001022
100012300000000,-1.097442,-7.588149,0.521780,0.793103,-0.021806,-0.028443,-0.608032,0.135441,-0.503767,-0.001014
100012310000000,-1.096106,-7.593117,0.521770,0.793104,-0.021785,-0.028416,-0.608032,0.133612,-0.496962,-0.001006
100012320000000,-1.094789,-7.598018,0.521759,0.793105,-0.021761,-0.028385,-0.608033,0.131784,-0.490165,-0.000998
100012330000000,-1.093490,-7.602849,0.521748,0.793107,-0.021735,-0.028351,-0.608034,0.129959,-0.483374,-0.000990
100012340000000,-1.092209,-7.607614,0.521737,0.793108,-0.021707,-0.028314,-0.608035,0.128135,-0.476592,-0.000982
100012350000000,-1.090946,-7.612310,0.521727,0.793109,-0.021675,-0.028273,-0.608037,0.126314,-0.469819,-0.000973
100012360000000,-1.089702,-7.616939,0.521716,0.793111,-0.021642,-0.028229,-0.608038,0.124496,-0.463055,-0.000964
100012370000000,-1.088475,-7.621500,0.521705,0.793112,-0.021605,-0.028181,-0.608039,0.122680,-0.456303,-0.000956
100012380000000,-1.087268,-7.625992,0.521695,0.793114,-0.021566,-0.028130,-0.608041,0.120868,-0.449561,-0.000947
100012390000000,-1.086078,-7.630418,0.521684,0.793116,-0.021524,-0.028075,-0.608042,0.119059,-0.442832,-0.000938
100012400000000,-1.084906,-7.634777,0.521673,0.793118,-0.021480,-0.028018,-0.608043,0.117253,-0.436116,-0.000929
100012410000000,-1.083752,-7.639067,0.521663,0.793121,-0.021433,-0.027957,-0.608045,0.115451,-0.429414,-0.000920
100012420000000,-1.082617,-7.643292,0.521652,0.793123,-0.021383,-0.027892,-0.608047,0.113653,-0.422726,-0.000911
100012430000000,-1.081499,-7.647449,0.521641,0.793125,-0.021331,-0.027823,-0.608049,0.111859,-0.416054,-0.000901
100012440000000,-1.080399,-7.651541,0.521631,0.793128,-0.021276,-0.027752,-0.608051,0.110070,-0.409398,-0.000892
100012450000000,-1.079317,-7.655565,0.521620,0.793130,-0.021218,-0.027676,-0.608053,0.108285,-0.402760,-0.000882
100012460000000,-1.078253,-7.659523,0.521610,0.793133,-0.021157,-0.027597,-0.608055,0.106505,-0.396140,-0.000872
100012470000000,-1.077207,-7.663414,0.521599,0.793136,-0.021094,-0.027514,-0.608057,0.104730,-0.389538,-0.000862
100012480000000,-1.076178,-7.667239,0.521589,0.793139,-0.021028,-0.027428,-0.608059,0.102960,-0.382957,-0.000852
100012490000000,-1.075168,-7.670999,0.521578,0.793142,-0.020959,-0.027339,-0.608062,0.101197,-0.376396,-0.000842
100012500000000,-1.074174,-7.674694,0.521568,0.793145,-0.020888,-0.027245,-0.608064,0.099438,-0.369857,-0.000832
100012510000000,-1.073199,-7.678323,0.521557,0.793149,-0.020814,-0.027148,-0.608066,0.097686,-0.363340,-0.000821
100012520000000,-1.072241,-7.681887,0.521547,0.793152,-0.020737,-0.027048,-0.608069,0.095940,-0.356846,-0.000810
100012530000000,-1.071300,-7.685385,0.521536,0.793156,-0.020657,-0.026944,-0.608072,0.094201,-0.350376,-0.000800
100012540000000,-1.070377,-7.688820,0.521526,0.793159,-0.020574,-0.026836,-0.608075,0.092468,-0.343932,-0.000789
100012550000000,-1.069471,-7.692188,0.521515,0.793163,-0.020488,-0.026724,-0.608078,0.090743,-0.337513,-0.000778
100012560000000,-1.068582,-7.695494,0.521505,0.793167,-0.020400,-0.026609,-0.608081,0.089024,-0.331121,-0.000767
100012570000000,-1.067710,-7.698736,0.521495,0.793171,-0.020309,-0.026490,-0.608084,0.087313,-0.324757,-0.000755
100012580000000,-1.066856,-7.701914,0.521484,0.793175,-0.020215,-0.026367,-0.608087,0.085610,-0.318421,-0.000744
100012590000000,-1.066018,-7.705029,0.521474,0.793179,-0.020118,-0.026241,-0.608090,0.083914,-0.312115,-0.000732
100012600000000,-1.065198,-7.708081,0.521464,0.793183,-0.020018,-0.026110,-0.608093,0.082227,-0.305839,-0.000720
100012610000000,-1.064394,-7.711071,0.521451,0.793188,-0.019917,-0.025979,-0.608097,0.080552,-0.299608,-0.000933
100012620000000,-1.063487,-7.713981,0.521450,0.798059,-0.020413,-0.025863,-0.601678,0.078842,-0.293372,-0.000487
100012630000000,-1.062502,-7.716809,0.521459,0.806642,-0.021397,-0.025762,-0.590091,0.077166,-0.287087,-0.000071
100012640000000,-1.061463,-7.719552,0.521475,0.817888,-0.022764,-0.025676,-0.574353,0.075537,-0.280685,0.000315
100012650000000,-1.060387,-7.722204,0.521497,0.830884,-0.024420,-0.025606,-0.555319,0.073959,-0.274106,0.000668
100012660000000,-1.059293,-7.724763,0.521523,0.844857,-0.026280,-0.025551,-0.533735,0.072427,-0.267304,0.000987
100012670000000,-1.058194,-7.727222,0.521551,0.859173,-0.028268,-0.025508,-0.510266,0.070930,-0.260240,0.001268
100012680000000,-1.057104,-7.729582,0.521581,0.873332,-0.030315,-0.025469,-0.485513,0.069451,-0.252890,0.001510
100012690000000,-1.056034,-7.731840,0.521611,0.886952,-0.032364,-0.025427,-0.460024,0.067968,-0.245237,0.001708
100012700000000,-1.054991,-7.733996,0.521639,0.899760,-0.034365,-0.025370,-0.434290,0.066461,-0.237276,0.001859
100012710000000,-1.053985,-7.736055,0.521666,0.911575,-0.036280,-0.025285,-0.408749,0.064909,-0.229014,0.001960
100012720000000,-1.053020,-7.738015,0.521691,0.922294,-0.038075,-0.025159,-0.383784,0.063296,-0.220463,0.002011
100012730000000,-1.052102,-7.739879,0.521711,0.931881,-0.039727,-0.024979,-0.359716,0.061611,-0.211643,0.002008
100012740000000,-1.051232,-7.741652,0.521728,0.940346,-0.041219,-0.024733,-0.336807,0.059849,-0.202582,0.001951
