#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100001960000000,1.820683,1.024170,0.498692,0.965175,0.017009,-0.064863,0.252864,1.192454,0.671134,0.001285
100001970000000,1.832525,1.030835,0.498726,0.965108,0.017269,-0.065851,0.252846,1.180916,0.664640,0.001240
100001980000000,1.844250,1.037434,0.498760,0.965042,0.017524,-0.066823,0.252829,1.169201,0.658045,0.001192
100001990000000,1.855856,1.043966,0.498792,0.964975,0.017775,-0.067775,0.252811,1.157311,0.651352,0.001138
100002000000000,1.867339,1.050429,0.498824,0.964909,0.018020,-0.068710,0.252794,1.145249,0.644563,0.001081
100002010000000,1.878700,1.056823,0.498854,0.964844,0.018261,-0.069624,0.252776,1.133019,0.637678,0.001019
100002020000000,1.889937,1.063147,0.498884,0.964778,0.018496,-0.070520,0.252759,1.120625,0.630701,0.000954
100002030000000,1.901047,1.069400,0.498913,0.964714,0.018726,-0.071396,0.252742,1.108069,0.623632,0.000883
100002040000000,1.912029,1.075581,0.498940,0.964650,0.018951,-0.072252,0.252726,1.095355,0.616475,0.000809
100002050000000,1.922882,1.081689,0.498966,0.964587,0.019170,-0.073087,0.252709,1.082487,0.609230,0.000730
100002060000000,1.933604,1.087723,0.498991,0.964525,0.019384,-0.073902,0.252693,1.069467,0.601901,0.000648
100002070000000,1.944194,1.093683,0.499015,0.964464,0.019592,-0.074696,0.252677,1.056301,0.594489,0.000561
100002080000000,1.954650,1.099567,0.499037,0.964404,0.019795,-0.075468,0.252661,1.042991,0.586996,0.000470
100002090000000,1.964970,1.105376,0.499058,0.964345,0.019992,-0.076219,0.252646,1.029542,0.579424,0.000375
100002100000000,1.975154,1.111107,0.499078,0.964287,0.020183,-0.076947,0.252631,1.015957,0.571776,0.000276
100002110000000,1.985200,1.116761,0.499096,0.964231,0.020368,-0.077652,0.252616,1.002240,0.564054,0.000174
100002120000000,1.995107,1.122336,0.499112,0.964175,0.020547,-0.078336,0.252601,0.988395,0.556260,0.000067
100002130000000,2.004873,1.127833,0.499127,0.964121,0.020720,-0.078996,0.252587,0.974427,0.548396,-0.000043
100002140000000,2.014498,1.133249,0.499140,0.964069,0.020887,-0.079633,0.252573,0.960339,0.540465,-0.000156
100002150000000,2.023979,1.138585,0.499151,0.964018,0.021047,-0.080246,0.252560,0.946136,0.532470,-0.000273
100002160000000,2.033317,1.143840,0.499161,0.963969,0.021201,-0.080834,0.252547,0.931822,0.524411,-0.000394
100002170000000,2.042510,1.149014,0.499169,0.963921,0.021349,-0.081398,0.252535,0.917401,0.516293,-0.000517
100002180000000,2.051557,1.154105,0.499175,0.963876,0.021490,-0.081937,0.252523,0.902877,0.508117,-0.000644
