#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100002750000000,-0.000027675,-0.089823283,0.000013383,0.008693776,-0.000001413,9.810769081
100002760000000,-0.000026941,-0.089791961,0.000013267,0.008677265,-0.000001770,9.810764313
100002770000000,-0.000026388,-0.089751974,0.000013036,0.008659805,-0.000001997,9.810767174
100002780000000,-0.000025681,-0.089703254,0.000012495,0.008627863,-0.000001738,9.810780525
100002790000000,-0.000024823,-0.089646958,0.000012649,0.008612863,-0.000000598,9.810799599
100002800000000,-0.000023653,-0.089582302,0.000012797,0.008596294,0.000000216,9.810832977
100002810000000,-0.000022584,-0.089507967,0.000012652,0.008561723,0.000000123,9.810873032
100002820000000,-0.000021539,-0.089425676,0.000013062,0.008531897,0.000000814,9.810919762
100002830000000,-0.000020599,-0.089336187,0.000013115,0.008516805,-0.000000481,9.810980797
100002840000000,-0.000019339,-0.089238063,0.000013158,0.008486104,0.000000287,9.811046600
100002850000000,-0.000018536,-0.089132786,0.000013344,0.008471620,-0.000000235,9.811120033
100002860000000,-0.000017589,-0.089018248,0.000013135,0.008438756,0.000000101,9.811205864
100002870000000,-0.000016863,-0.088895313,0.000012583,0.008407779,-0.000000313,9.811294556
100002880000000,-0.000015903,-0.088764280,0.000012602,0.008376321,0.000000209,9.811388016
100002890000000,-0.000015130,-0.088625759,0.000012801,0.008347729,0.000000454,9.811500549
100002900000000,-0.000013834,-0.088479288,0.000012707,0.008317280,0.000000928,9.811617851
100002910000000,-0.000012930,-0.088325925,0.000012524,0.008289426,0.000000853,9.811742783
100002920000000,-0.000012072,-0.088165157,0.000012633,0.008260306,0.000000630,9.811876297
100002930000000,-0.000011158,-0.087996490,0.000012836,0.008229783,0.000000931,9.812017441
100002940000000,-0.000010205,-0.087819912,0.000012818,0.008199200,0.000000868,9.812166214
100002950000000,-0.000009234,-0.087635107,0.000012680,0.008168370,0.000000961,9.812322617
100002960000000,-0.000008085,-0.087441266,0.000012476,0.008121592,0.000001464,9.812487602
100002970000000,-0.000007424,-0.087241031,0.000012494,0.008095314,0.000000995,9.812665939
100002980000000,-0.000006806,-0.087032765,0.000012057,0.008050031,0.000000086,9.812845230
100002990000000,-0.000006018,-0.086817890,0.000012055,0.008022534,0.000000425,9.813034058
100003000000000,-0.000005544,-0.086596236,0.000012481,0.007994239,0.000001363,9.813230515
100003010000000,-0.000004610,-0.086365730,0.000012387,0.007948430,0.000001751,9.813436508
100003020000000,-0.000003926,-0.086128160,0.000012750,0.007905344,0.000000954,9.813643456
100003030000000,-0.000003327,-0.085884362,0.000013049,0.007878188,0.000001527,9.813859940
100003040000000,-0.000002901,-0.085632369,0.000012807,0.007833499,0.000000171,9.814084053
100003050000000,-0.000002504,-0.085372947,0.000012731,0.007790051,0.000000298,9.814313889
100003060000000,-0.000002031,-0.085106798,0.000012728,0.007761619,0.000000887,9.814552307
